ID,orig_ID,sentence_id,sentence
ef39cccf154cf594_2,ef39cccf154cf594,2,"The scent of fresh produce and baked goods wafted from the bakery section, where a woman was arranging loaves of bread."
ef39cccf154cf594_3,ef39cccf154cf594,3,"I grabbed a cart and headed to the dairy section, where a man was checking the expiration dates on yogurt."
ef39cccf154cf594_4,ef39cccf154cf594,4,"I picked up a carton of milk and a block of cheese, then moved to the snack aisle, where a teenager was browsing chips."
ef39cccf154cf594_5,ef39cccf154cf594,5,I grabbed a bag of pretzels and a pack of cookies before heading to the checkout.
ef39cccf154cf594_6,ef39cccf154cf594,6,"The line was long, but the cashier was efficient, scanning items quickly."
ef39cccf154cf594_7,ef39cccf154cf594,7,"As I waited, I glanced at the magazines on display, flipping through a few before deciding to leave them."
ef39cccf154cf594_8,ef39cccf154cf594,8,"I paid and took my groceries, feeling satisfied with my selections."
0cf495bb246f4da9_1,0cf495bb246f4da9,1,"I was in a quiet supermarket early in the morning, the fluorescent lights buzzing softly."
0cf495bb246f4da9_2,0cf495bb246f4da9,2,"The aisles were mostly empty, with only a few other shoppers browsing."
0cf495bb246f4da9_3,0cf495bb246f4da9,3,"I grabbed a cart and headed to the produce section, where fresh apples and leafy greens were displayed in neat rows."
0cf495bb246f4da9_4,0cf495bb246f4da9,4,"I picked up a few items, then moved to the dairy section, where the scent of milk and cheese lingered."
0cf495bb246f4da9_5,0cf495bb246f4da9,5,"I grabbed a carton of milk and a block of cheese, then headed to the checkout."
0cf495bb246f4da9_6,0cf495bb246f4da9,6,"The cashier was efficient, scanning items quickly."
0cf495bb246f4da9_7,0cf495bb246f4da9,7,"I paid and took my groceries, placing them in my car."
0cf495bb246f4da9_8,0cf495bb246f4da9,8,"The parking lot was nearly empty, and I drove home, thinking about the simple, routine task of shopping."
0cf495bb246f4da9_9,0cf495bb246f4da9,9,"It was a calm, ordinary day."
28f9eab79419bec8_1,28f9eab79419bec8,1,"I was in the supermarket on a quiet afternoon, browsing the aisles with a shopping list in hand."
28f9eab79419bec8_2,28f9eab79419bec8,2,The hum of conversation and the occasional cart wheeling down the aisle filled the space.
28f9eab79419bec8_3,28f9eab79419bec8,3,"I stopped at the produce section, picking up a few apples and a bundle of spinach."
28f9eab79419bec8_4,28f9eab79419bec8,4,The scent of fresh bread wafted from the bakery counter nearby.
28f9eab79419bec8_5,28f9eab79419bec8,5,"I grabbed a loaf and moved to the dairy section, where the cool fluorescent lights made the milk and cheese look almost too perfect."
28f9eab79419bec8_6,28f9eab79419bec8,6,I grabbed a carton of milk and a block of cheddar before heading to the checkout.
28f9eab79419bec8_7,28f9eab79419bec8,7,"The line was short, and the cashier was efficient."
28f9eab79419bec8_8,28f9eab79419bec8,8,"I paid, grabbed my bag, and stepped outside into the mild spring air, feeling satisfied with my small but necessary errand."
879a5817d65ae73f_1,879a5817d65ae73f,1,"I was walking through the supermarket, pushing a shopping cart slowly down the aisle."
879a5817d65ae73f_2,879a5817d65ae73f,2,"The fluorescent lights hummed softly, and the faint sound of conversations and cart wheels echoed around me."
879a5817d65ae73f_3,879a5817d65ae73f,3,"I stopped at the cereal aisle, scanning the shelves for a brand I liked."
879a5817d65ae73f_4,879a5817d65ae73f,4,"A woman with a toddler in a stroller passed me, the child reaching for a colorful box of crackers."
879a5817d65ae73f_5,879a5817d65ae73f,5,"I grabbed a few items from the produce section—apples, bananas, and a head of lettuce—before heading to the dairy case."
879a5817d65ae73f_6,879a5817d65ae73f,6,"I picked up a carton of milk and a block of cheese, then moved toward the checkout."
879a5817d65ae73f_7,879a5817d65ae73f,7,"The line was short, and the cashier greeted me with a smile."
879a5817d65ae73f_8,879a5817d65ae73f,8,"I paid and placed my items in the cart, ready to head home with my groceries."
879a5817d65ae73f_9,879a5817d65ae73f,9,"The store felt familiar, yet every trip was slightly different."
c209640e2c50ae2c_1,c209640e2c50ae2c,1,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air."
c209640e2c50ae2c_2,c209640e2c50ae2c,2,"I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were neatly arranged in bright displays."
c209640e2c50ae2c_3,c209640e2c50ae2c,3,"I picked up a few apples and a bundle of carrots before moving to the dairy section, where the smell of milk and cheese lingered."
c209640e2c50ae2c_4,c209640e2c50ae2c,4,"I grabbed a carton of milk and a block of cheese, then made my way to the snacks aisle, where I picked up a bag of chips."
c209640e2c50ae2c_5,c209640e2c50ae2c,5,"As I pushed the cart toward the checkout, I passed by the bread section, where a woman was selecting a loaf of sourdough."
c209640e2c50ae2c_6,c209640e2c50ae2c,6,"I smiled and continued, my basket full of groceries, ready to pay and head home."
c6f73bbad0ed2fa7_1,c6f73bbad0ed2fa7,1,"I was walking down the aisle of a busy supermarket, the fluorescent lights buzzing softly overhead."
c6f73bbad0ed2fa7_2,c6f73bbad0ed2fa7,2,The smell of fresh produce and baked goods filled the air.
c6f73bbad0ed2fa7_3,c6f73bbad0ed2fa7,3,"I grabbed a cart and headed toward the dairy section, where the milk and cheese were neatly stacked."
c6f73bbad0ed2fa7_4,c6f73bbad0ed2fa7,4,I paused to check the expiration dates before placing a few items in the cart.
c6f73bbad0ed2fa7_5,c6f73bbad0ed2fa7,5,"As I moved to the snack aisle, I noticed a line forming at the cereal display, so I decided to grab a few snacks and head to the checkout."
c6f73bbad0ed2fa7_6,c6f73bbad0ed2fa7,6,"The aisles were crowded with people browsing, some pushing strollers, others scanning barcodes with handheld devices."
c6f73bbad0ed2fa7_7,c6f73bbad0ed2fa7,7,"I made my way to the register, where a cashier greeted me with a smile."
c6f73bbad0ed2fa7_8,c6f73bbad0ed2fa7,8,I handed her my items and waited patiently while she scanned them.
c6f73bbad0ed2fa7_9,c6f73bbad0ed2fa7,9,"After paying, I grabbed my bag and left, feeling satisfied with my quick grocery run."
6fb8227dc3aeab42_1,6fb8227dc3aeab42,1,"I was walking through the aisles of a bright, well-lit supermarket, the hum of conversation and the clinking of shopping carts filling the air."
6fb8227dc3aeab42_2,6fb8227dc3aeab42,2,"I grabbed a basket and headed to the produce section, where fresh fruits and vegetables were neatly arranged in colorful displays."
6fb8227dc3aeab42_3,6fb8227dc3aeab42,3,I picked up a few apples and a bundle of spinach.
6fb8227dc3aeab42_4,6fb8227dc3aeab42,4,"Next, I moved to the dairy aisle, where the cool scent of milk and cheese filled the space."
6fb8227dc3aeab42_5,6fb8227dc3aeab42,5,I grabbed a carton of milk and a block of cheddar.
6fb8227dc3aeab42_6,6fb8227dc3aeab42,6,"As I walked toward the checkout, I passed the snack aisle, where chips and candy were stacked in eye-catching packages."
6fb8227dc3aeab42_7,6fb8227dc3aeab42,7,I stopped briefly to pick up a bag of almonds.
6fb8227dc3aeab42_8,6fb8227dc3aeab42,8,"With my basket full, I approached the register, where a cashier greeted me with a smile."
6fb8227dc3aeab42_9,6fb8227dc3aeab42,9,"I paid and left, the bag of groceries in hand, ready for the evening meal."
359ceaef7e9bdf9c_1,359ceaef7e9bdf9c,1,"I was walking down the aisle of a busy supermarket, the fluorescent lights buzzing softly overhead."
359ceaef7e9bdf9c_2,359ceaef7e9bdf9c,2,"The scent of fresh produce and baked goods filled the air, mingling with the faint hum of conversation and the occasional clatter of shopping carts."
359ceaef7e9bdf9c_3,359ceaef7e9bdf9c,3,"I grabbed a cart and headed toward the dairy section, scanning the shelves for organic milk."
359ceaef7e9bdf9c_4,359ceaef7e9bdf9c,4,"A woman in a blue sweater was reaching for a loaf of bread, and a teenager was checking the expiration dates on canned goods."
359ceaef7e9bdf9c_5,359ceaef7e9bdf9c,5,"I picked up a bag of almonds and a box of cereal, then moved to the checkout, where a cashier with a name tag reading “Lena” was already scanning items."
359ceaef7e9bdf9c_6,359ceaef7e9bdf9c,6,"I placed my items on the conveyor belt and waited patiently, watching as the barcode scanner beeped with each product."
359ceaef7e9bdf9c_7,359ceaef7e9bdf9c,7,"The line moved slowly, but I was content, enjoying the familiar rhythm of the store."
1e010e5ff1803d4d_1,1e010e5ff1803d4d,1,"I was walking through the aisles of a well-lit supermarket, the hum of conversation and the occasional clatter of carts in the background."
1e010e5ff1803d4d_2,1e010e5ff1803d4d,2,"I was looking for eggs and milk, so I headed to the dairy section."
1e010e5ff1803d4d_3,1e010e5ff1803d4d,3,"The shelves were neatly stocked, and the smell of fresh bread wafted from the bakery counter nearby."
1e010e5ff1803d4d_4,1e010e5ff1803d4d,4,"I grabbed a carton of milk and a package of eggs, then moved to the produce section to pick up some apples."
1e010e5ff1803d4d_5,1e010e5ff1803d4d,5,"I paused at the cereal aisle, eyeing a few options before deciding on a box of oats."
1e010e5ff1803d4d_6,1e010e5ff1803d4d,6,"As I walked toward the checkout, I noticed a display of seasonal snacks and thought about buying some for later."
1e010e5ff1803d4d_7,1e010e5ff1803d4d,7,"The cashier was busy, so I waited patiently, glancing at the items in my cart as I considered my next purchase."
4f15f27d2c081d06_1,4f15f27d2c081d06,1,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of carts filling the air."
4f15f27d2c081d06_2,4f15f27d2c081d06,2,"I grabbed a basket and headed to the produce section, where fresh fruits and vegetables were displayed in neat rows."
4f15f27d2c081d06_3,4f15f27d2c081d06,3,I picked up a few apples and a bundle of carrots.
4f15f27d2c081d06_4,4f15f27d2c081d06,4,"Next, I moved to the dairy section, where I selected a carton of milk and a block of cheese."
4f15f27d2c081d06_5,4f15f27d2c081d06,5,I then stopped at the snack aisle to grab a bag of chips and a pack of cookies.
4f15f27d2c081d06_6,4f15f27d2c081d06,6,"As I walked toward the checkout, I passed by the bakery, where the smell of fresh bread wafted through the air."
4f15f27d2c081d06_7,4f15f27d2c081d06,7,I grabbed a loaf of whole grain bread before heading to the register.
4f15f27d2c081d06_8,4f15f27d2c081d06,8,"The cashier greeted me, and I paid for my items."
4f15f27d2c081d06_9,4f15f27d2c081d06,9,"I placed everything in my basket and left the store, feeling satisfied with my shopping trip."
989b83536c021730_1,989b83536c021730,1,"I was in a busy supermarket on a weekday afternoon, the fluorescent lights buzzing softly overhead."
989b83536c021730_2,989b83536c021730,2,"The aisles were packed with people browsing shelves, some holding carts, others scanning items with handheld devices."
989b83536c021730_3,989b83536c021730,3,The scent of fresh produce and baked goods wafted through the air.
989b83536c021730_4,989b83536c021730,4,"I moved slowly, pushing my cart past rows of canned goods and snacks, stopping at the dairy section to grab a carton of milk."
989b83536c021730_5,989b83536c021730,5,"A mother and her toddler were nearby, the child reaching for a colorful cereal box."
989b83536c021730_6,989b83536c021730,6,"I grabbed a loaf of bread from the bakery aisle and headed to the checkout, where a line was forming."
989b83536c021730_7,989b83536c021730,7,"The cashier greeted me with a smile, and I handed over my items, waiting patiently as the machine scanned each product."
989b83536c021730_8,989b83536c021730,8,"The hum of conversation and the occasional beep of the scanner created a familiar, comforting rhythm of everyday life."
ee55122eab899c35_1,ee55122eab899c35,1,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air."
ee55122eab899c35_2,ee55122eab899c35,2,"The fluorescent lights cast a bright glow over the neatly arranged shelves, each labeled with clear, bold letters."
ee55122eab899c35_3,ee55122eab899c35,3,"I stopped at the produce section, where fresh fruits and vegetables were displayed in vibrant colors, some still in their packaging."
ee55122eab899c35_4,ee55122eab899c35,4,"I grabbed a few apples and a bundle of carrots, then moved to the dairy aisle, where the cool air smelled of milk and cheese."
ee55122eab899c35_5,ee55122eab899c35,5,I picked up a carton of yogurt and a block of cheddar.
ee55122eab899c35_6,ee55122eab899c35,6,"As I walked toward the checkout, I passed a display of snacks and candies, though I didn’t stop."
ee55122eab899c35_7,ee55122eab899c35,7,"The cashier was already scanning items, and I placed my purchases on the conveyor belt, ready to pay."
ee55122eab899c35_8,ee55122eab899c35,8,I don’t know.
12c2c10c54973dd4_1,12c2c10c54973dd4,1,"I was in a busy supermarket, browsing the aisles with a shopping list in hand."
12c2c10c54973dd4_2,12c2c10c54973dd4,2,"The fluorescent lights hummed softly, and the scent of fresh produce and baked goods filled the air."
12c2c10c54973dd4_3,12c2c10c54973dd4,3,"I stopped at the dairy section, grabbed a carton of milk, and moved on to the bread aisle, where the smell of fresh bread was irresistible."
12c2c10c54973dd4_4,12c2c10c54973dd4,4,I picked up a loaf of whole grain bread and placed it in my basket.
12c2c10c54973dd4_5,12c2c10c54973dd4,5,"As I walked past the snack section, I grabbed a bag of chips and a chocolate bar for a quick treat."
12c2c10c54973dd4_6,12c2c10c54973dd4,6,"I made my way to the checkout, where the cashier scanned each item with a quick beep."
12c2c10c54973dd4_7,12c2c10c54973dd4,7,"I paid and grabbed my bag, then headed out into the parking lot, where the sun was shining and the breeze was cool."
12c2c10c54973dd4_8,12c2c10c54973dd4,8,"The day felt ordinary but comfortable, just like any other grocery trip."
4bfcb26058d4361f_1,4bfcb26058d4361f,1,"I was in a quiet supermarket on a weekday afternoon, the fluorescent lights buzzing softly overhead."
4bfcb26058d4361f_2,4bfcb26058d4361f,2,The air smelled faintly of fresh produce and cleaning agents.
4bfcb26058d4361f_3,4bfcb26058d4361f,3,"I moved slowly through the aisles, pushing a cart with a worn handle."
4bfcb26058d4361f_4,4bfcb26058d4361f,4,"I stopped at the dairy section, where the milk was displayed in clear plastic bottles, and grabbed a carton of whole milk."
4bfcb26058d4361f_5,4bfcb26058d4361f,5,"Then I headed to the snack aisle, where I picked up a bag of almonds and a box of granola."
4bfcb26058d4361f_6,4bfcb26058d4361f,6,"I paused at the bread counter, eyeing the sourdough loaf before selecting a baguette."
4bfcb26058d4361f_7,4bfcb26058d4361f,7,"As I walked toward the checkout, I passed a display of fresh flowers, their colors bright against the white shelves."
